object_type,schema_name,table_name,column_name,exclude_reason
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,captain_phone,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,receive_ship_captain,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,receive_ship_captain_phone,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,receive_company,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,receive_person,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,receive_date,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,complete_receive_date,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,goods_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,actual_tons,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,standard_container_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,domestic_trade_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,foreign_trade_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,actual_crew_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,actual_poll_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,actual_poll_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,actual_poll_unit,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,evaluation,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,expected_delivery_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,reject_reason,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,pdf_img_url,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,shlj_text,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,shlj_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,fy_text,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,fy_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,hyws_text,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,hyws_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,shws_text,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,shws_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,ypj_status,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,deliverer,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,cex_data_source,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,qrcode_confirm_flag,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,qrcode_confirm_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,from_port_province,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,from_port_city,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,to_port_province,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,to_port_city,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_ashore_apply_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,trans_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,js_apply_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,js_detail_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,cc_store_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,create_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,status,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,cc_status,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_subject_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_subject_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_subject_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_subject_contact_person,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_subject_contact_telephone,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_subject_company,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,confirm_receive_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,receive_complete_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,poll_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,poll_weight_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,apply_wharf_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,apply_wharf_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,apply_wharf_company,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,apply_anchorage_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,apply_contact_person,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,apply_contact_telephone,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,target_wharf_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,target_wharf_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_start_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,trans_complete_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,apply_img_path,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,cc_store_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,create_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,create_by,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,remarks,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,pdf_img_url,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_receive_storage_df,apply_detail_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_receive_storage_df,wharf_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_receive_storage_df,apply_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_receive_storage_df,storage_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_receive_storage_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_detail_df,trans_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_detail_df,trans_apply_line,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_detail_df,receive_line,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_detail_df,ashore_apply_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_detail_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,trans_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,status,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,delivery_company_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,delivery_ship_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,delivery_ship_nation,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,delivery_ship_caption,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,delivery_ship_caption_tel,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,car_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,car_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,car_driver,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,car_driver_tel,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,unit,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,trans_address,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,commit_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,trans_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,hander_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,create_by,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,create_date,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,update_by,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,update_date,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,confirm_by,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,confirm_date,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,recycle_company_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,recycle_company_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,recycle_person,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,recycle_phone,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,delivery_address,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,process_unit_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,hander_by,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,hander_date,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,hander_comp,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,hander_tel,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,process_address,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,poll_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,poll_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,poll_unit,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,apply_recyclable_trash,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,apply_kitchen_trash,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,apply_other_trash,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,apply_harmful_trash,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,receive_recyclable_trash,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,trans_kitchen_trash,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,trans_other_trash,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,trans_harmful_trash,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,process_kitchen_trash,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,process_other_trash,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,process_harmful_trash,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,recycle_pic,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,recycle_remarks,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,apply_trans_pic,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,car_trans_pic,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,car_trans_remarks,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,handle_pic,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,handle_remarks,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,process_pdf,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,pdf_img_url,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,pdf_trans_img_url,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,landing_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,withdrawal_stats,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,pipe_network,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,wharf_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,wharf_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,wharf_mobile,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,trans_vo,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,process_vo,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,trans_vo_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,process_vo_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,delivery_subject_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,delivery_subject_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,confirm_trans_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,confirm_process_time,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_trans_apply_df,dt,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,storage_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,status,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,receive_company_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,receive_ship_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,receive_ship_caption,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,receive_ship_caption_tel,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,create_by,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,create_date,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,update_by,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,update_date,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,confirm_by,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,confirm_date,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,wharf_name,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,wharf_id,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,poll_type,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,poll_num,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,poll_unit,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,remarks,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,picture,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,receive_area,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,storage_order_pdf,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,storage_order_img,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,handover_trans_no,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
column,public,stg_sjtysj_cbwrwxtzlxxxt_p_wharf_storage_df,apply_szy_status,所属表被排除: 临时导入表，数据不稳定且字段语义未经业务确认
