list_name,table_name,column_name,source_comment,list_comment,match_status,issue
candidate_whitelist,wh_meteorological_day_records,m3_count,记录数3,记录数3,match,
candidate_whitelist,wh_meteorological_day_records,m4_value,气温（单位℃）,气温（单位℃）,match,
candidate_whitelist,wh_meteorological_day_records,m4_count,记录数4,记录数4,match,
candidate_whitelist,wh_meteorological_day_records,m5_value,相对湿度（单位RH）,相对湿度（单位RH）,match,
candidate_whitelist,wh_meteorological_day_records,m5_count,记录数5,记录数5,match,
candidate_whitelist,wh_meteorological_day_records,m6_value,雨量（单位mm/m2）,雨量（单位mm/m2）,match,
candidate_whitelist,wh_meteorological_day_records,m6_count,记录数6,记录数6,match,
candidate_whitelist,wh_meteorological_day_records,m7_value,蒸发量（单位mm/m2）,蒸发量（单位mm/m2）,match,
candidate_whitelist,wh_meteorological_day_records,m7_count,记录数7,记录数7,match,
candidate_whitelist,wh_meteorological_day_records,m8_value,小时降雨量（mm）,小时降雨量（mm）,match,
candidate_whitelist,wh_meteorological_day_records,m8_count,记录数8,记录数8,match,
candidate_whitelist,wh_meteorological_day_records,m9_value,24小时降雨量（mm）,24小时降雨量（mm）,match,
candidate_whitelist,wh_meteorological_day_records,m9_count,记录数9,记录数9,match,
candidate_whitelist,wh_meteorological_day_records,m10_value,累计降雨量（mm）,累计降雨量（mm）,match,
candidate_whitelist,wh_meteorological_day_records,m10_count,记录数10,记录数10,match,
candidate_whitelist,wh_meteorological_day_records,m11_value,m11_value,m11_value,match,
candidate_whitelist,wh_meteorological_day_records,m11_count,记录数11,记录数11,match,
candidate_whitelist,wh_meteorological_day_records,m12_value,m12_value,m12_value,match,
candidate_whitelist,wh_meteorological_day_records,m12_count,记录数12,记录数12,match,
candidate_whitelist,wh_meteorological_day_records,m13_value,m13_value,m13_value,match,
candidate_whitelist,wh_meteorological_day_records,m13_count,记录数13,记录数13,match,
candidate_whitelist,wh_meteorological_day_records,m14_value,m14_value,m14_value,match,
candidate_whitelist,wh_meteorological_day_records,m14_count,记录数14,记录数14,match,
candidate_whitelist,wh_meteorological_day_records,m15_value,m15_value,m15_value,match,
candidate_whitelist,wh_meteorological_day_records,m15_count,记录数15,记录数15,match,
candidate_whitelist,wh_meteorological_day_records,rain_fall,8-20时降水量（mm）,8-20时降水量（mm）,match,
candidate_whitelist,wh_meteorological_day_records,high_temp,日最高气温（℃）,日最高气温（℃）,match,
candidate_whitelist,wh_meteorological_day_records,low_temp,日最低气温（℃）,日最低气温（℃）,match,
candidate_whitelist,wh_meteorological_day_records,record_type,记录类型：0 自动、1 手工,记录类型：0 自动、1 手工,match,
candidate_whitelist,wh_meteorological_day_records,monitor_time,监测时间,监测时间,match,
candidate_whitelist,wh_meteorological_day_records,create_by,创建人,创建人,match,
candidate_whitelist,wh_meteorological_day_records,create_time,创建时间,创建时间,match,
candidate_whitelist,wh_meteorological_day_records,update_by,更新人,更新人,match,
candidate_whitelist,wh_meteorological_day_records,update_time,更新时间,更新时间,match,
candidate_whitelist,wh_meteorological_day_records,del_flag,删除标记：0 未删除、1 已删除,删除标记：0 未删除、1 已删除,match,
candidate_whitelist,wh_meteorological_hour_records,id,id,id,match,
candidate_whitelist,wh_meteorological_hour_records,station_id,所属站点id,所属站点id,match,
candidate_whitelist,wh_meteorological_hour_records,m1_value,风速（m/s）,风速（m/s）,match,
candidate_whitelist,wh_meteorological_hour_records,m2_value,风向,风向,match,
candidate_whitelist,wh_meteorological_hour_records,m3_value,气压（hPa）,气压（hPa）,match,
candidate_whitelist,wh_meteorological_hour_records,m4_value,气温（℃）,气温（℃）,match,
candidate_whitelist,wh_meteorological_hour_records,m5_value,相对湿度（%）,相对湿度（%）,match,
candidate_whitelist,wh_meteorological_hour_records,m6_value,分钟降雨量（mm）,分钟降雨量（mm）,match,
candidate_whitelist,wh_meteorological_hour_records,m7_value,蒸发量（单位mm/m2）,蒸发量（单位mm/m2）,match,
candidate_whitelist,wh_meteorological_hour_records,m8_value,小时降雨量（mm）,小时降雨量（mm）,match,
candidate_whitelist,wh_meteorological_hour_records,m9_value,24小时降雨量（mm）,24小时降雨量（mm）,match,
candidate_whitelist,wh_meteorological_hour_records,m10_value,累计降雨量（mm）,累计降雨量（mm）,match,
candidate_whitelist,wh_meteorological_hour_records,m11_value,m11_value,m11_value,match,
candidate_whitelist,wh_meteorological_hour_records,m12_value,m12_value,m12_value,match,
candidate_whitelist,wh_meteorological_hour_records,m13_value,m13_value,m13_value,match,
candidate_whitelist,wh_meteorological_hour_records,m14_value,m14_value,m14_value,match,
candidate_whitelist,wh_meteorological_hour_records,m15_value,m15_value,m15_value,match,
candidate_whitelist,wh_meteorological_hour_records,record_type,记录类型：0 自动、1 手工,记录类型：0 自动、1 手工,match,
candidate_whitelist,wh_meteorological_hour_records,monitor_time,监测时间,监测时间,match,
candidate_whitelist,wh_meteorological_hour_records,create_by,创建人,创建人,match,
candidate_whitelist,wh_meteorological_hour_records,create_time,创建时间,创建时间,match,
candidate_whitelist,wh_meteorological_hour_records,update_by,更新人,更新人,match,
candidate_whitelist,wh_meteorological_hour_records,update_time,更新时间,更新时间,match,
candidate_whitelist,wh_meteorological_hour_records,del_flag,删除标记：0 未删除、1 已删除,删除标记：0 未删除、1 已删除,match,
candidate_whitelist,wh_meteorological_predict_day_records,id,id,id,match,
candidate_whitelist,wh_meteorological_predict_day_records,station_id,所属站点id,所属站点id,match,
candidate_whitelist,wh_meteorological_predict_day_records,time,"预报时次,如08时、20时","预报时次,如08时、20时",match,
candidate_whitelist,wh_meteorological_predict_day_records,create_by,创建人,创建人,match,
candidate_whitelist,wh_meteorological_predict_day_records,create_time,创建时间,创建时间,match,
candidate_whitelist,wh_meteorological_predict_day_records,update_by,更新人,更新人,match,
candidate_whitelist,wh_meteorological_predict_day_records,update_time,更新时间,更新时间,match,
candidate_whitelist,wh_meteorological_predict_day_records,del_flag,删除标记：0 未删除、1 已删除,删除标记：0 未删除、1 已删除,match,
candidate_whitelist,wh_meteorological_predict_hour_records,id,id,id,match,
candidate_whitelist,wh_meteorological_predict_hour_records,station_id,所属站点id,所属站点id,match,
candidate_whitelist,wh_meteorological_predict_hour_records,time,"预报时次,如08时、20时","预报时次,如08时、20时",match,
candidate_whitelist,wh_meteorological_predict_hour_records,create_by,创建人,创建人,match,
candidate_whitelist,wh_meteorological_predict_hour_records,create_time,创建时间,创建时间,match,
candidate_whitelist,wh_meteorological_predict_hour_records,update_by,更新人,更新人,match,
candidate_whitelist,wh_meteorological_predict_hour_records,update_time,更新时间,更新时间,match,
candidate_whitelist,wh_meteorological_predict_hour_records,del_flag,删除标记：0 未删除、1 已删除,删除标记：0 未删除、1 已删除,match,
candidate_whitelist,wh_meteorological_records_1,id,数据id,数据id,match,
candidate_whitelist,wh_meteorological_records_1,station_id,所属站点id,所属站点id,match,
candidate_whitelist,wh_meteorological_records_1,indicator_code,监测指标编号,监测指标编号,match,
candidate_whitelist,wh_meteorological_records_1,monitor_value,监测值,监测值,match,
candidate_whitelist,wh_meteorological_records_1,monitor_time,监测时间,监测时间,match,
candidate_whitelist,wh_meteorological_records_1,record_type,记录类型：0 自动、1 手工,记录类型：0 自动、1 手工,match,
candidate_whitelist,wh_meteorological_records_1,create_by,创建人,创建人,match,
candidate_whitelist,wh_meteorological_records_1,create_time,创建时间,创建时间,match,
candidate_whitelist,wh_meteorological_records_1,update_by,更新人,更新人,match,
candidate_whitelist,wh_meteorological_records_1,update_time,更新时间,更新时间,match,
candidate_whitelist,wh_meteorological_records_1,del_flag,删除标记：0 未删除、1 已删除,删除标记：0 未删除、1 已删除,match,
candidate_whitelist,wm_camera_info,id,主键,主键,match,
candidate_whitelist,wm_camera_info,camera_name,摄像头名称,摄像头名称,match,
candidate_whitelist,wm_camera_info,device_type,设备类型,设备类型,match,
candidate_whitelist,wm_camera_info,device_code,设备编号,设备编号,match,
candidate_whitelist,wm_camera_info,device_supplier,设备厂商,设备厂商,match,
candidate_whitelist,wm_camera_info,device_origin,设备来源,设备来源,match,
candidate_whitelist,wm_camera_info,address,摄像头地址,摄像头地址,match,
candidate_whitelist,wm_camera_info,lon,经度,经度,match,
candidate_whitelist,wm_camera_info,lat,纬度,纬度,match,
candidate_whitelist,wm_camera_info,monitor_subject,监控对象,监控对象,match,
candidate_whitelist,wm_camera_info,remark,备注,备注,match,
candidate_whitelist,wm_camera_info,create_by,创建人,创建人,match,
candidate_whitelist,wm_camera_info,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_camera_info,update_by,更新人,更新人,match,
candidate_whitelist,wm_camera_info,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_camera_info,del_flag,删除标记：0 未删除、1 已删除,删除标记：0 未删除、1 已删除,match,
candidate_whitelist,wm_camera_platform,device_code,设备编码(国标20位),设备编码(国标20位),match,
candidate_whitelist,wm_camera_platform,name,设备名称,设备名称,match,
candidate_whitelist,wm_camera_platform,manufacturer,厂商,厂商,match,
candidate_whitelist,wm_camera_platform,model,型号,型号,match,
candidate_whitelist,wm_camera_platform,transport,传输方式: TCP/UDP,传输方式: TCP/UDP,match,
candidate_whitelist,wm_camera_platform,stream_mode,流模式: TCP被动模式/UDP,流模式: TCP被动模式/UDP,match,
candidate_whitelist,wm_camera_platform,ip_address,设备IP地址,设备IP地址,match,
candidate_whitelist,wm_camera_platform,port,设备端口,设备端口,match,
candidate_whitelist,wm_camera_platform,online,"是否在线: 0-离线, 1-在线","是否在线: 0-离线, 1-在线",match,
candidate_whitelist,wm_camera_platform,heart_beat_interval,心跳检测间隔(秒),心跳检测间隔(秒),match,
candidate_whitelist,wm_camera_platform,heart_beat_count,健康检查次数,健康检查次数,match,
candidate_whitelist,wm_camera_platform,charset,字符集,字符集,match,
candidate_whitelist,wm_camera_platform,lon,经度,经度,match,
candidate_whitelist,wm_camera_platform,lat,纬度,纬度,match,
candidate_whitelist,wm_camera_platform,remark,备注,备注,match,
candidate_whitelist,wm_camera_platform,create_by,创建人,创建人,match,
candidate_whitelist,wm_camera_platform,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_camera_platform,update_by,更新人,更新人,match,
candidate_whitelist,wm_camera_platform,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_camera_platform,del_flag,"删除标记: 0-未删除, 1-已删除","删除标记: 0-未删除, 1-已删除",match,
candidate_whitelist,wm_directory,id,主键ID,主键ID,match,
candidate_whitelist,wm_directory,name,目录名称,目录名称,match,
candidate_whitelist,wm_directory,parent_id,父目录ID，根目录为null,父目录ID，根目录为null,match,
candidate_whitelist,wm_directory,path,完整路径,完整路径,match,
candidate_whitelist,wm_directory,description,目录描述,目录描述,match,
candidate_whitelist,wm_directory,sort,排序值,排序值,match,
candidate_whitelist,wm_directory,type,目录类型（如：panorama/other）,目录类型（如：panorama/other）,match,
candidate_whitelist,wm_directory,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_directory,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_directory,is_deleted,是否删除,是否删除,match,
candidate_whitelist,wm_hydrological_info,id,监测站点的唯一id,监测站点的唯一id,match,
candidate_whitelist,wm_hydrological_info,station_code,水位站编码,水位站编码,match,
candidate_whitelist,wm_hydrological_info,station_name,监测站点名称,监测站点名称,match,
candidate_whitelist,wm_hydrological_info,short_name,简称,简称,match,
candidate_whitelist,wm_hydrological_info,iot_connect_type,通信协议类型：0 tcp、1 http、2 mqtt,通信协议类型：0 tcp、1 http、2 mqtt,match,
candidate_whitelist,wm_hydrological_info,belong_to_city,归属地市,归属地市,match,
candidate_whitelist,wm_hydrological_info,water_body_id,所属水体id,所属水体id,match,
candidate_whitelist,wm_hydrological_info,station_type,站类型(岸基站1|浮船站2),站类型(岸基站1|浮船站2),match,
candidate_whitelist,wm_hydrological_info,build_state,"建站状态(待建0,已建1)","建站状态(待建0,已建1)",match,
candidate_whitelist,wm_hydrological_info,water_type,水体类型：0 河流、1 湖泊,水体类型：0 河流、1 湖泊,match,
candidate_whitelist,wm_hydrological_info,section_id,断面id,断面id,match,
candidate_whitelist,wm_hydrological_info,river_in,一维模型来流入汇口,一维模型来流入汇口,match,
candidate_whitelist,wm_hydrological_info,pollutant_id,污染源id,污染源id,match,
candidate_whitelist,wm_hydrological_info,in_outlet,污染源类型为污水处理厂时：0 进水口、1 出水口,污染源类型为污水处理厂时：0 进水口、1 出水口,match,
candidate_whitelist,wm_hydrological_info,river_out,一维模型出水口,一维模型出水口,match,
candidate_whitelist,wm_hydrological_info,efdc_in,efdc模型来流入汇口,efdc模型来流入汇口,match,
candidate_whitelist,wm_hydrological_info,efdc_out,efdc模型出水口,efdc模型出水口,match,
candidate_whitelist,wm_hydrological_info,efdc_i,站点所在二维网格I值,站点所在二维网格I值,match,
candidate_whitelist,wm_hydrological_info,efdc_j,站点所在二维网格J值,站点所在二维网格J值,match,
candidate_whitelist,wm_hydrological_info,head_water,headwater序号,headwater序号,match,
candidate_whitelist,wm_hydrological_info,lake_in,是否为入湖港道：0 否、1 是,是否为入湖港道：0 否、1 是,match,
candidate_whitelist,wm_hydrological_info,hydrological_table_name,水位监测记录表名,水位监测记录表名,match,
candidate_whitelist,wm_hydrological_info,hydrological_indicator_codes,水位监测指标编号集合，逗号连接,水位监测指标编号集合，逗号连接,match,
candidate_whitelist,wm_hydrological_info,frequency,测量频率,测量频率,match,
candidate_whitelist,wm_hydrological_info,equipments,自动站的设备清单,自动站的设备清单,match,
candidate_whitelist,wm_hydrological_info,build_time,建设时间,建设时间,match,
candidate_whitelist,wm_hydrological_info,responsible_person,站点责任人,站点责任人,match,
candidate_whitelist,wm_hydrological_info,contact_number,责任人联系电话,责任人联系电话,match,
candidate_whitelist,wm_hydrological_info,img_url,照片地址,照片地址,match,
candidate_whitelist,wm_hydrological_info,img_name,照片名称,照片名称,match,
candidate_whitelist,wm_hydrological_info,img_format,照片格式：img、png等,照片格式：img、png等,match,
candidate_whitelist,wm_hydrological_info,remark,备注信息,备注信息,match,
candidate_whitelist,wm_hydrological_info,create_by,创建人,创建人,match,
candidate_whitelist,wm_hydrological_info,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_hydrological_info,update_by,更新人,更新人,match,
candidate_whitelist,wm_hydrological_info,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_hydrological_info,del_flag,删除标记：0 未删除、1 已删除,删除标记：0 未删除、1 已删除,match,
candidate_whitelist,wm_image_info,pid,照片关联的id,照片关联的id,match,
candidate_whitelist,wm_image_info,image_url,图片地址,图片地址,match,
candidate_whitelist,wm_image_info,image_formats,图片格式,图片格式,match,
candidate_whitelist,wm_image_info,image_type,图片类型：0-未知、1-断面、2-自动站......,图片类型：0-未知、1-断面、2-自动站......,match,
candidate_whitelist,wm_image_info,create_by,创建人,创建人,match,
candidate_whitelist,wm_image_info,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_image_info,update_by,更新人,更新人,match,
candidate_whitelist,wm_image_info,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_image_info,del_flag,删除标记: 0-未删除、1-已删除,删除标记: 0-未删除、1-已删除,match,
candidate_whitelist,wm_image_info,image_name,文件名称：原始文件名,文件名称：原始文件名,match,
candidate_whitelist,wm_image_info,image_tag,图片标签,图片标签,match,
candidate_whitelist,wm_meteorological_info,id,监测站点的唯一id,监测站点的唯一id,match,
candidate_whitelist,wm_meteorological_info,station_code,气象编码,气象编码,match,
candidate_whitelist,wm_meteorological_info,station_name,监测站点名称,监测站点名称,match,
candidate_whitelist,wm_meteorological_info,short_name,简称,简称,match,
candidate_whitelist,wm_meteorological_info,iot_connect_type,通信协议类型：0 tcp、1 http、2 mqtt,通信协议类型：0 tcp、1 http、2 mqtt,match,
candidate_whitelist,wm_meteorological_info,belong_to_city,归属地市,归属地市,match,
candidate_whitelist,wm_meteorological_info,station_type,站类型(岸基站1|浮船站2),站类型(岸基站1|浮船站2),match,
candidate_whitelist,wm_meteorological_info,build_state,"建站状态(待建0,已建1)","建站状态(待建0,已建1)",match,
candidate_whitelist,wm_meteorological_info,water_type,水体类型：0 河流、1 湖泊,水体类型：0 河流、1 湖泊,match,
candidate_whitelist,wm_meteorological_info,water_body_id,所属水体id,所属水体id,match,
candidate_whitelist,wm_meteorological_info,section_id,断面id,断面id,match,
candidate_whitelist,wm_meteorological_info,river_in,一维模型来流入汇口,一维模型来流入汇口,match,
candidate_whitelist,wm_meteorological_info,pollutant_id,污染源id,污染源id,match,
candidate_whitelist,wm_meteorological_info,in_outlet,污染源类型为污水处理厂时：0 进水口、1 出水口,污染源类型为污水处理厂时：0 进水口、1 出水口,match,
candidate_whitelist,wm_meteorological_info,river_out,一维模型出水口,一维模型出水口,match,
candidate_whitelist,wm_meteorological_info,efdc_in,efdc模型来流入汇口,efdc模型来流入汇口,match,
candidate_whitelist,wm_meteorological_info,efdc_out,efdc模型出水口,efdc模型出水口,match,
candidate_whitelist,wm_meteorological_info,efdc_i,站点所在二维网格I值,站点所在二维网格I值,match,
candidate_whitelist,wm_meteorological_info,efdc_j,站点所在二维网格J值,站点所在二维网格J值,match,
candidate_whitelist,wm_meteorological_info,head_water,headwater序号,headwater序号,match,
candidate_whitelist,wm_meteorological_info,lake_in,是否为入湖港道：0 否、1 是,是否为入湖港道：0 否、1 是,match,
candidate_whitelist,wm_meteorological_info,meteorological_table_name,气象监测记录表名,气象监测记录表名,match,
candidate_whitelist,wm_meteorological_info,meteorological_indicator_codes,气象监测指标编号集合，逗号连接,气象监测指标编号集合，逗号连接,match,
candidate_whitelist,wm_meteorological_info,frequency,测量频率,测量频率,match,
candidate_whitelist,wm_meteorological_info,equipments,自动站的设备清单,自动站的设备清单,match,
candidate_whitelist,wm_meteorological_info,build_time,建设时间,建设时间,match,
candidate_whitelist,wm_meteorological_info,responsible_person,站点责任人,站点责任人,match,
candidate_whitelist,wm_meteorological_info,contact_number,责任人联系电话,责任人联系电话,match,
candidate_whitelist,wm_meteorological_info,img_url,照片地址,照片地址,match,
candidate_whitelist,wm_meteorological_info,img_name,照片名称,照片名称,match,
candidate_whitelist,wm_meteorological_info,img_format,照片格式：img、png等,照片格式：img、png等,match,
candidate_whitelist,wm_meteorological_info,remark,备注信息,备注信息,match,
candidate_whitelist,wm_meteorological_info,create_by,创建人,创建人,match,
candidate_whitelist,wm_meteorological_info,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_meteorological_info,update_by,更新人,更新人,match,
candidate_whitelist,wm_meteorological_info,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_meteorological_info,del_flag,删除标记：0 未删除、1 已删除,删除标记：0 未删除、1 已删除,match,
candidate_whitelist,wm_panorama_layer,id,自增主键,自增主键,match,
candidate_whitelist,wm_panorama_layer,point_name,点位名称,点位名称,match,
candidate_whitelist,wm_panorama_layer,topic,所属专题,所属专题,match,
candidate_whitelist,wm_panorama_layer,directory_id,目录ID,目录ID,match,
candidate_whitelist,wm_panorama_layer,longitude,经度,经度,match,
candidate_whitelist,wm_panorama_layer,latitude,纬度,纬度,match,
candidate_whitelist,wm_panorama_layer,icon,图标地址,图标地址,match,
candidate_whitelist,wm_panorama_layer,coverage_radius,覆盖半径(km),覆盖半径(km),match,
candidate_whitelist,wm_panorama_layer,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_panorama_layer,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_panorama_layer,is_deleted,是否删除（true:已删除，false:未删除）,是否删除（true:已删除，false:未删除）,match,
candidate_whitelist,wm_panorama_layer_relation,id,自增主键,自增主键,match,
candidate_whitelist,wm_panorama_layer_relation,panorama_id,全景ID,全景ID,match,
candidate_whitelist,wm_panorama_layer_relation,layer_id,图层ID,图层ID,match,
candidate_whitelist,wm_panorama_layer_relation,feature_id,要素ID,要素ID,match,
candidate_whitelist,wm_panorama_layer_relation,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_panorama_layer_relation,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_panorama_layer_relation,is_deleted,是否删除（true:已删除，false:未删除）,是否删除（true:已删除，false:未删除）,match,
candidate_whitelist,wm_panorama_video,id,自增主键,自增主键,match,
candidate_whitelist,wm_panorama_video,layer_id,所属全景图层ID,所属全景图层ID,match,
candidate_whitelist,wm_panorama_video,name,视频名称,视频名称,match,
candidate_whitelist,wm_panorama_video,shoot_time,拍摄时间,拍摄时间,match,
candidate_whitelist,wm_panorama_video,description,描述,描述,match,
candidate_whitelist,wm_panorama_video,url,访问地址,访问地址,match,
candidate_whitelist,wm_panorama_video,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_panorama_video,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_panorama_video,is_deleted,是否删除（true:已删除，false:未删除）,是否删除（true:已删除，false:未删除）,match,
candidate_whitelist,wm_raster_info,scene_id,遥感监测影像信息实体类,遥感监测影像信息实体类,match,
candidate_whitelist,wm_raster_info,satellite_info,拍摄卫星,拍摄卫星,match,
candidate_whitelist,wm_raster_info,sensor_info,传感器信息,传感器信息,match,
candidate_whitelist,wm_raster_info,orbit_name,轨道名称,轨道名称,match,
candidate_whitelist,wm_raster_info,processing_version,数据级别,数据级别,match,
candidate_whitelist,wm_raster_info,content_type,文件内容类型,文件内容类型,match,
candidate_whitelist,wm_raster_info,data_location,数据位置,数据位置,match,
candidate_whitelist,wm_raster_info,image_datetime,影像获取时间（年_月_日_时_分）,影像获取时间（年_月_日_时_分）,match,
candidate_whitelist,wm_raster_info,image_path,缩略图路径,缩略图路径,match,
candidate_whitelist,wm_raster_info,inversion_flag,是否反演,是否反演,match,
candidate_whitelist,wm_raster_info,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_raster_info,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_raster_info,del_flag,删除标志：0-正常，1-已删除,删除标志：0-正常，1-已删除,match,
candidate_whitelist,wm_raster_inversion,record_id,遥感反演结果表（合并版）,遥感反演结果表（合并版）,match,
candidate_whitelist,wm_raster_inversion,indicator_code,遥感监测分析项编码,遥感监测分析项编码,match,
candidate_whitelist,wm_raster_inversion,indicator_name,指标项名称,指标项名称,match,
candidate_whitelist,wm_raster_inversion,inversion_type,反演类型：water_environment-水环境，algalbloom-水生态，landuse-土地利用,反演类型：water_environment-水环境，algalbloom-水生态，landuse-土地利用,match,
candidate_whitelist,wm_raster_inversion,file_path,反演文件路径,反演文件路径,match,
candidate_whitelist,wm_raster_inversion,l1_area,I类/浮叶挺水植被/背景面积,I类/浮叶挺水植被/背景面积,match,
candidate_whitelist,wm_raster_inversion,l2_area,II类/沉水植被/耕地面积,II类/沉水植被/耕地面积,match,
candidate_whitelist,wm_raster_inversion,l3_area,III类/水华/园地面积,III类/水华/园地面积,match,
candidate_whitelist,wm_raster_inversion,l4_area,IV类/水体/林地面积,IV类/水体/林地面积,match,
candidate_whitelist,wm_raster_inversion,l5_area,V类/水体面积,V类/水体面积,match,
candidate_whitelist,wm_raster_inversion,l6_area,劣V类/建设用地面积,劣V类/建设用地面积,match,
candidate_whitelist,wm_raster_inversion,unit,面积单位,面积单位,match,
candidate_whitelist,wm_raster_inversion,service_url,服务地址,服务地址,match,
candidate_whitelist,wm_raster_inversion,data_time,数据日期,数据日期,match,
candidate_whitelist,wm_raster_inversion,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_raster_inversion,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_raster_inversion,del_flag,删除标志,删除标志,match,
candidate_whitelist,wm_section_info,id,断面id,断面id,match,
candidate_whitelist,wm_section_info,water_body_id,水体id,水体id,match,
candidate_whitelist,wm_section_info,control_unit_id,控制单元id,控制单元id,match,
candidate_whitelist,wm_section_info,region_id,所属区域id,所属区域id,match,
candidate_whitelist,wm_section_info,section_code,断面编码,断面编码,match,
candidate_whitelist,wm_section_info,section_name,断面名称,断面名称,match,
candidate_whitelist,wm_section_info,trans_regional,跨界类型,跨界类型,match,
candidate_whitelist,wm_section_info,geom,几何信息,几何信息,match,
candidate_whitelist,wm_section_info,section_nature,断面属性,断面属性,match,
candidate_whitelist,wm_section_info,section_level,断面级别：0-国控、1-省控、2-市控,断面级别：0-国控、1-省控、2-市控,match,
candidate_whitelist,wm_section_info,manage_type,管理类型,管理类型,match,
candidate_whitelist,wm_section_info,manage_level,管理级别,管理级别,match,
candidate_whitelist,wm_section_info,is_examine,考核断面：0 否、1 是,考核断面：0 否、1 是,match,
candidate_whitelist,wm_section_info,examine_level,考核级别,考核级别,match,
candidate_whitelist,wm_section_info,examine_city,考核城市,考核城市,match,
candidate_whitelist,wm_section_info,tributary_trunk,支流/干流：0 干流、1 支流,支流/干流：0 干流、1 支流,match,
candidate_whitelist,wm_section_info,upstream_section_id,上游断面id,上游断面id,match,
candidate_whitelist,wm_section_info,grid_code,网格号,网格号,match,
candidate_whitelist,wm_section_info,grid_i,网格I值,网格I值,match,
candidate_whitelist,wm_section_info,grid_j,网格J值,网格J值,match,
candidate_whitelist,wm_section_info,remark,备注,备注,match,
candidate_whitelist,wm_section_info,create_by,创建人,创建人,match,
candidate_whitelist,wm_section_info,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_section_info,update_by,更新人,更新人,match,
candidate_whitelist,wm_section_info,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_section_info,del_flag,删除标记：0 未删除、1 已删除,删除标记：0 未删除、1 已删除,match,
candidate_whitelist,wm_section_wq_info,id,id,id,match,
candidate_whitelist,wm_section_wq_info,section_id,断面id,断面id,match,
candidate_whitelist,wm_section_wq_info,year,年份,年份,match,
candidate_whitelist,wm_section_wq_info,month,"月份：0,1,2,3,4,5,6,7,8,9,10,11,12（0表示全年）","月份：0,1,2,3,4,5,6,7,8,9,10,11,12（0表示全年）",match,
candidate_whitelist,wm_section_wq_info,water_quality_target_level,目标水质,目标水质,match,
candidate_whitelist,wm_section_wq_info,create_by,创建人,创建人,match,
candidate_whitelist,wm_section_wq_info,create_time,创建时间,创建时间,match,
candidate_whitelist,wm_section_wq_info,update_by,更新人,更新人,match,
candidate_whitelist,wm_section_wq_info,update_time,更新时间,更新时间,match,
candidate_whitelist,wm_section_wq_info,del_flag,删除标记：0 未删除、1 已删除,删除标记：0 未删除、1 已删除,match,
candidate_whitelist,wm_station_info,id,监测站点的唯一id,监测站点的唯一id,match,
candidate_whitelist,wm_station_info,station_code,站点编码,站点编码,match,
candidate_whitelist,wm_station_info,station_name,监测站点名称,监测站点名称,match,
candidate_whitelist,wm_station_info,short_name,简称,简称,match,
candidate_whitelist,wm_station_info,iot_connect_type,通信协议类型：0 tcp、1 http、2 mqtt,通信协议类型：0 tcp、1 http、2 mqtt,match,
candidate_whitelist,wm_station_info,belong_to_city,归属地市,归属地市,match,
candidate_whitelist,wm_station_info,station_type,站类型(岸基站1|浮船站2),站类型(岸基站1|浮船站2),match,
candidate_whitelist,wm_station_info,build_state,"建站状态(待建0,已建1)","建站状态(待建0,已建1)",match,
candidate_whitelist,wm_station_info,water_type,水体类型：0 河流、1 湖泊,水体类型：0 河流、1 湖泊,match,
candidate_whitelist,wm_station_info,water_body_id,所属水体id,所属水体id,match,
candidate_whitelist,wm_station_info,section_id,断面id,断面id,match,
candidate_whitelist,wm_station_info,river_in,一维模型来流入汇口,一维模型来流入汇口,match,
candidate_whitelist,wm_station_info,pollutant_id,污染源id,污染源id,match,
candidate_whitelist,wm_station_info,in_outlet,污染源类型为污水处理厂时：0 进水口、1 出水口,污染源类型为污水处理厂时：0 进水口、1 出水口,match,
candidate_whitelist,wm_station_info,river_out,一维模型出水口,一维模型出水口,match,
candidate_whitelist,wm_station_info,efdc_in,efdc模型来流入汇口,efdc模型来流入汇口,match,
candidate_whitelist,wm_station_info,efdc_out,efdc模型出水口,efdc模型出水口,match,
candidate_whitelist,wm_station_info,efdc_i,站点所在二维网格I值,站点所在二维网格I值,match,
